case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
6	PQ832445.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832453.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832461.1	1279	160	A.1.NmC1	N/A	N/A	1-126,128-160	126-128	A.1.NmC1 + A.1.NmC12	>>	N/A	127-128	N/A	9.26e-10	1.97e-24	[], []
6	PQ832469.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832477.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832485.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ011043.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ051482.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	3.01e-18	[], []
6	PQ051146.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ051154.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ051162.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ051338.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ052338.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ052346.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ052354.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ109687.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ109695.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ109383.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ168076.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ168100.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377791.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ379399.1	1279	159	A.1.NmC1	N/A	N/A	1-9,14-159	9-14	A.1.NmC4 + A.1.NmC1	<<	N/A	13-14	N/A	8.58e-143	6.94e+07	[], []
6	PQ377823.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377831.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377839.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377847.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377855.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.31e-10	6.03e-18	[], []
6	PQ377863.1	1279	160	A.1.NmC1	N/A	N/A	1-126,128-160	126-128	A.1.NmC1 + A.1.NmC12	>>	N/A	127-128	N/A	9.31e-10	1.19e-18	[], []
6	PQ377871.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377879.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377887.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377911.1	1279	160	A.1.NmC1	N/A	N/A	1-126,128-160	126-128	A.1.NmC1 + A.1.NmC12	>>	N/A	127-128	N/A	9.31e-10	9.89e-18	[], []
6	PQ377919.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ377927.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378015.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378023.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378031.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378039.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378047.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ379199.1	1279	162	A.1.NmC1	N/A	N/A	1-107,108-162		A.1.NmC1 + A.1.NmC10	>>	N/A	107-108	N/A	1.99e-18	1.38e-31	[], []
6	PQ378319.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378327.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378335.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378343.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378351.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ378359.1	1279	160	A.1.NmC1	N/A	N/A	1-126,128-160	126-128	A.1.NmC1 + A.1.NmC12	>>	N/A	127-128	N/A	9.31e-10	1.19e-18	[], []
6	PQ378367.1	1279	160	A.1.NmC1	N/A	N/A	1-126,128-160	126-128	A.1.NmC1 + A.1.NmC12	>>	N/A	127-128	N/A	9.31e-10	1.19e-18	[], []
6	PQ378407.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ589790.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ589798.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832509.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832517.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ327626.1	1279	150	A.1.NmC1	N/A	N/A	1-99,101-150	99-101	A.1.NmC1 + A.1.NmC12	>>	N/A	99-100	N/A	1.61e-10	5.83e-26	[], []
6	PV792557.1	1279	168	A.1.NmC1	N/A	N/A	1-143,146-168	143-146	A.1.NmC1 + A.1.NmC4	>>	N/A	143-144	N/A	1.60e+06	1.26e-170	[], []
7	PV845909.1	114	161	A.1.NmC11	N/A	N/A	1-9,10-161		A.1.NmC8 + A.1.NmC9	<<	N/A	9-10	N/A	7.09e-135	3.71e-02	[], []
8	PP801670.1	3213	159	A.1	N/A	N/A	1-104,111-159	104-111	A.1.NmC7 + A.1.NmC4	>>	N/A	104-105	N/A	2.52e-08	1.31e-24	[], []
8	PQ702041.1	3213	155	A.1	N/A	N/A	1-14,15-22,23-155	14-23 -> 	A.1 + A.1.NmC14 + A.1	<<	N/A	14-15, 22-23	N/A	7.45e-03	2.76e-19	[], []
8	PQ709945.1	3213	156	A.1	N/A	N/A	1-132,135-138,139-156	132-139 -> 132-135	A.1 + A.1.NmC5 + A.1	>>	N/A	134-135, 138-139	N/A	3.10e+01	2.80e-123	[], []
8	PQ711545.1	3213	155	A.1	N/A	N/A	1-44,45-155		A.1 + A.1.NmC4	<<	N/A	44-45	N/A	6.86e-02	2.76e-19	[], []
8	OQ957988.1	3213	155	A.1	N/A	N/A	1-94,105-108,109-155	94-109 -> 94-105	A.1 + A.1.NmC7 + A.1	>>	N/A	100-101, 108-109	N/A	1.93e+07	1.25e-14	[], []
8	OQ958012.1	3213	154	A.1	N/A	N/A	1-25,28-154	25-28	A.1 + A.1.NmC4	<<	N/A	25-26	N/A	4.12e-02	1.22e-02	[], []
8	OQ962052.1	3213	153	A.1	N/A	N/A	1-130,133-138,139-153	130-139 -> 130-133	A.1 + A.1.NmC4 + A.1	>>	N/A	132-133, 138-139	N/A	7.32e-02	1.33e-03	[], []
8	OQ957852.1	3213	152	A.1	N/A	N/A	1-65,75-152	65-75	A.1 + A.1.NmC4	<<	N/A	72-73	N/A	2.00e+00	3.81e-09	[], []
8	OQ961724.1	3213	154	A.1	N/A	N/A	1-3,4-10,11-154	3-11 -> 	A.1.NmC4 + A.1.NmC13 + A.1.NmC4	<<	N/A	3-4, 10-11	N/A	2.61e-04	3.08e-21	[], []
8	OQ962676.1	3213	152	A.1	N/A	N/A	1-65,75-152	65-75	A.1 + A.1.NmC4	<<	N/A	72-73	N/A	2.00e+00	3.81e-09	[], []
8	OQ957844.1	3213	154	A.1	N/A	N/A	1-10,14-22,23-154	10-23 -> 10-14	A.1 + A.1.NmC5 + A.1	<<	N/A	13-14, 22-23	N/A	1.19e-02	1.04e-123	[], []
8	PV316520.1	3213	154	A.1	N/A	N/A	1-132,133-140,141-154	132-141 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	132-133, 140-141	N/A	1.23e-02	3.97e-183	[], []
8	OQ962820.1	3213	156	A.1	N/A	N/A	1-79,107-156	79-107	A.1 + A.1	>>	N/A	81-82	N/A	2.72e+00	2.72e+00	[], []
8	PV304728.1	3213	154	A.1	N/A	N/A	1-132,133-140,141-154	132-141 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	132-133, 140-141	N/A	1.23e-02	3.97e-183	[], []
8	OQ962428.1	3213	153	A.1	N/A	N/A	1-66,76-153	66-76	A.1 + A.1.NmC4	<<	N/A	73-74	N/A	2.01e+00	1.24e-17	[], []
8	OQ962436.1	3213	153	A.1	N/A	N/A	1-66,76-153	66-76	A.1 + A.1.NmC4	<<	N/A	73-74	N/A	2.01e+00	1.24e-17	[], []
8	OQ964124.1	3213	155	A.1	N/A	N/A	1-43,44-155		A.1 + A.1.NmC4	<<	N/A	43-44	N/A	5.68e-03	6.84e-11	[], []
8	OQ957660.1	3213	154	A.1	N/A	N/A	1-66,76-154	66-76	A.1 + A.1.NmC4	<<	N/A	73-74	N/A	1.33e+00	1.23e-17	[], []
8	OQ962812.1	3213	154	A.1	N/A	N/A	1-42,46-154	42-46	A.1 + A.1.NmC4	<<	N/A	42-43	N/A	7.45e-01	1.06e-02	[], []
8	PV306456.1	3213	154	A.1	N/A	N/A	1-131,135-138,139-154	131-139 -> 131-135	A.1 + A.1.NmC5 + A.1	>>	N/A	133-134, 138-139	N/A	4.61e+01	4.08e-120	[], []
8	OQ958276.1	3213	155	A.1	N/A	N/A	1-133,134-141,142-155	133-142 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	133-134, 141-142	N/A	1.22e-02	2.38e-189	[], []
8	OQ960724.1	3213	156	A.1	N/A	N/A	1-133,134-136,140-156	133-140 -> 136-140	A.1 + A.1.NmC5 + A.1	>>	N/A	133-134, 136-137	N/A	9.07e-04	2.91e-125	[], []
8	OQ962092.1	3213	154	A.1	N/A	N/A	1-43,44-154		A.1 + A.1.NmC4	<<	N/A	43-44	N/A	8.94e-02	3.43e-11	[], []
8	OQ968060.1	3213	154	A.1	N/A	N/A	1-147,148-149,150-154	147-150 -> 	A.1 + A.1.NmC3 + A.1	>>	N/A	147-148, 149-150	N/A	6.82e-02	4.72e-140	[], []
8	OQ963684.1	3213	153	A.1	N/A	N/A	1-130,131-133,137-153	130-137 -> 133-137	A.1 + A.1.NmC5 + A.1	>>	N/A	130-131, 133-134	N/A	1.21e-01	2.94e-121	[], []
8	OQ965116.1	3213	155	A.1	N/A	N/A	1-132,136-139,140-155	132-140 -> 132-136	A.1 + A.1.NmC5 + A.1	>>	N/A	134-135, 139-140	N/A	4.63e+01	2.03e-120	[], []
8	OQ958308.1	3213	154	A.1	N/A	N/A	1-132,133-140,141-154	132-141 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	132-133, 140-141	N/A	1.23e-02	3.97e-183	[], []
8	OQ958316.1	3213	154	A.1	N/A	N/A	1-132,133-140,141-154	132-141 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	132-133, 140-141	N/A	1.23e-02	3.97e-183	[], []
8	OQ960564.1	3213	154	A.1	N/A	N/A	1-96,97-101,102-154	96-102 -> 	A.1 + A.1.NmC6 + A.1	>>	N/A	96-97, 101-102	N/A	3.87e-11	1.54e-163	[], []
8	OQ964916.1	3213	154	A.1	N/A	N/A	1-6,11-154	6-11	A.1.NmC8 + A.1.NmC4	<<	N/A	10-11	N/A	8.31e-204	2.41e+00	[], []
8	OQ964964.1	3213	156	A.1	N/A	N/A	1-82,87-156	82-87	A.1 + A.1	<<	N/A	84-85	N/A	2.72e+00	2.72e+00	[], []
8	PV306464.1	3213	154	A.1	N/A	N/A	1-131,135-138,139-154	131-139 -> 131-135	A.1 + A.1.NmC5 + A.1	>>	N/A	133-134, 138-139	N/A	4.61e+01	4.08e-120	[], []
8	OQ961620.1	3213	155	A.1	N/A	N/A	1-18,19-21,23-155	18-23 -> 21-23	A.1 + A.1.NmC4 + A.1	<<	N/A	18-19, 22-23	N/A	1.80e-02	1.99e-18	[], []
8	OQ962236.1	3213	153	A.1	N/A	N/A	1-95,96-100,101-153	95-101 -> 	A.1 + A.1.NmC6 + A.1	>>	N/A	95-96, 100-101	N/A	3.87e-11	3.10e-152	[], []
8	OQ962772.1	3213	156	A.1	N/A	N/A	1-125,127-142,143-156	125-143 -> 125-127	A.1 + A.1.NmC8 + A.1	>>	N/A	125-126, 142-143	N/A	1.10e-05	1.30e-197	[], []
8	OQ959764.1	3213	155	A.1	N/A	N/A	1-132,136-139,140-155	132-140 -> 132-136	A.1 + A.1.NmC5 + A.1	>>	N/A	134-135, 139-140	N/A	4.61e+01	6.27e-128	[], []
8	PV318016.1	3213	152	A.1	N/A	N/A	1-11,12-13,14-152	11-14 -> 	A.1 + A.1.NmC14 + A.1	<<	N/A	11-12, 13-14	N/A	1.34e-02	1.37e-36	[], []
8	OQ965476.1	3213	155	A.1	N/A	N/A	1-43,44-155		A.1 + A.1.NmC4	<<	N/A	43-44	N/A	2.20e-02	3.43e-11	[], []
8	OQ965052.1	3213	154	A.1	N/A	N/A	1-123,124-154		A.1 + A.1.NmC4	>>	N/A	123-124	N/A	1.65e-01	2.85e-11	[], []
8	OQ965060.1	3213	155	A.1	N/A	N/A	1-14,15-16,17-155	14-17 -> 	A.1 + A.1.NmC4 + A.1	<<	N/A	14-15, 16-17	N/A	1.48e-03	1.69e-22	[], []
8	OQ957700.1	3213	156	A.1	N/A	N/A	1-102,119-122,123-156	102-123 -> 102-119	A.1.NmC7 + A.1.NmC5 + A.1.NmC7	>>	N/A	102-103, 122-123	N/A	5.77e-03	7.53e-135	[], []
8	OQ959060.1	3213	155	A.1	N/A	N/A	1-23,27-155	23-27	A.1.NmC13 + A.1	<<	N/A	24-25	N/A	1.83e-18	1.09e+02	[], []
8	OQ960164.1	3213	156	A.1	N/A	N/A	1-21,23-156	21-23	A.1.NmC4 + A.1	<<	N/A	22-23	N/A	5.63e-09	7.81e-04	[], []
8	OQ960580.1	3213	157	A.1	N/A	N/A	1-134,138-140,141-157	134-141 -> 134-138	A.1 + A.1.NmC9 + A.1	>>	N/A	137-138, 140-141	N/A	2.12e+00	1.05e-178	[], []
8	OQ962492.1	3213	154	A.1	N/A	N/A	1-110,111-120,121-154	110-121 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	110-111, 120-121	N/A	5.27e-03	4.58e-177	[], []
8	OQ964524.1	3213	156	A.1	N/A	N/A	1-111,112-121,122-156	111-122 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	111-112, 121-122	N/A	5.27e-03	2.03e-191	[], []
8	OQ966572.1	3213	157	A.1	N/A	N/A	1-14,23-157	14-23	A.1 + A.1	<<	N/A	14-15	N/A	2.72e+00	2.72e+00	[], []
8	OQ966580.1	3213	157	A.1	N/A	N/A	1-14,23-157	14-23	A.1 + A.1	<<	N/A	14-15	N/A	2.72e+00	2.72e+00	[], []
8	OQ966316.1	3213	155	A.1	N/A	N/A	1-80,87-155	80-87	A.1 + A.1.NmC4	<<	N/A	86-87	N/A	5.04e-01	2.32e-10	[], []
8	PV310200.1	3213	155	A.1	N/A	N/A	1-11,12-13,14-155	11-14 -> 	A.1 + A.1.NmC14 + A.1	<<	N/A	11-12, 13-14	N/A	1.34e-02	3.77e-26	[], []
8	PV310208.1	3213	156	A.1	N/A	N/A	1-11,12-13,14-156	11-14 -> 	A.1 + A.1.NmC14 + A.1	<<	N/A	11-12, 13-14	N/A	1.34e-02	1.73e-21	[], []
8	OQ961908.1	3213	155	A.1	N/A	N/A	1-78,80-155	78-80	A.1 + A.1.NmC4	<<	N/A	79-80	N/A	1.97e+00	2.02e-20	[], []
8	OQ964596.1	3213	155	A.1	N/A	N/A	1-44,45-155		A.1 + A.1.NmC4	<<	N/A	44-45	N/A	3.80e-02	2.76e-19	[], []
8	OQ965708.1	3213	155	A.1	N/A	N/A	1-132,136-139,140-155	132-140 -> 132-136	A.1 + A.1.NmC5 + A.1	>>	N/A	134-135, 139-140	N/A	4.61e+01	6.61e-129	[], []
8	OQ965724.1	3213	155	A.1	N/A	N/A	1-33,45-155	33-45	A.1 + A.1.NmC4	<<	N/A	42-43	N/A	1.08e+00	5.94e-18	[], []
8	OQ966172.1	3213	155	A.1	N/A	N/A	1-111,112-114,115-155	111-115 -> 	A.1 + A.1.NmC2 + A.1	>>	N/A	111-112, 114-115	N/A	1.42e-03	6.19e-146	[], []
8	PV310216.1	3213	155	A.1	N/A	N/A	1-11,12-13,14-155	11-14 -> 	A.1 + A.1.NmC14 + A.1	<<	N/A	11-12, 13-14	N/A	1.34e-02	3.77e-26	[], []
8	PV310232.1	3213	155	A.1	N/A	N/A	1-11,12-13,14-155	11-14 -> 	A.1 + A.1.NmC14 + A.1	<<	N/A	11-12, 13-14	N/A	1.34e-02	3.77e-26	[], []
8	PV310248.1	3213	155	A.1	N/A	N/A	1-11,12-13,14-155	11-14 -> 	A.1 + A.1.NmC14 + A.1	<<	N/A	11-12, 13-14	N/A	1.34e-02	3.77e-26	[], []
8	PV319680.1	3213	152	A.1	N/A	N/A	1-130,131-132,134-152	130-134 -> 132-134	A.1 + A.1.NmC9 + A.1	>>	N/A	130-131, 132-133	N/A	2.68e+00	1.18e-159	[], []
8	OQ964540.1	3213	155	A.1	N/A	N/A	1-111,112-121,122-155	111-122 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	111-112, 121-122	N/A	5.27e-03	3.68e-185	[], []
8	OQ964692.1	3213	154	A.1	N/A	N/A	1-132,133-140,141-154	132-141 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	132-133, 140-141	N/A	1.23e-02	5.57e-167	[], []
8	PV318544.1	3213	156	A.1	N/A	N/A	1-14,23-156	14-23	A.1 + A.1	<<	N/A	14-15	N/A	2.72e+00	2.72e+00	[], []
8	OQ961548.1	3213	154	A.1	N/A	N/A	1-132,133-140,141-154	132-141 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	132-133, 140-141	N/A	1.23e-02	9.38e-191	[], []
8	OQ961556.1	3213	154	A.1	N/A	N/A	1-132,133-140,141-154	132-141 -> 	A.1 + A.1.NmC8 + A.1	>>	N/A	132-133, 140-141	N/A	1.23e-02	9.38e-191	[], []
8	OQ963028.1	3213	153	A.1	N/A	N/A	1-80,81-84,85-153	80-85 -> 	A.1 + A.1.NmC9 + A.1	>>	N/A	80-81, 84-85	N/A	4.89e-03	6.08e-151	[], []
8	PV316856.1	3213	155	A.1	N/A	N/A	1-43,44-155		A.1 + A.1.NmC4	<<	N/A	43-44	N/A	1.86e-01	6.88e-11	[], []
8	OQ965428.1	3213	154	A.1	N/A	N/A	1-9,11-154	9-11	A.1.NmC6 + A.1	<<	N/A	9-10	N/A	9.93e-180	4.03e-01	[], []
8	OQ965436.1	3213	155	A.1	N/A	N/A	1-9,11-155	9-11	A.1.NmC6 + A.1	<<	N/A	9-10	N/A	9.40e-186	4.03e-01	[], []
8	OQ965444.1	3213	154	A.1	N/A	N/A	1-9,11-154	9-11	A.1.NmC6 + A.1	<<	N/A	9-10	N/A	9.93e-180	4.03e-01	[], []
8	OQ965820.1	3213	155	A.1	N/A	N/A	1-44,45-155		A.1 + A.1.NmC4	<<	N/A	44-45	N/A	6.86e-02	5.44e-11	[], []
8	OQ964788.1	3213	154	A.1	N/A	N/A	1-131,134-154	131-134	A.1 + A.1.NmC4	>>	N/A	133-134	N/A	2.19e-01	2.77e-11	[], []
8	PV313352.1	3213	156	A.1	N/A	N/A	1-44,45-156		A.1 + A.1.NmC4	<<	N/A	44-45	N/A	6.20e-02	2.76e-19	[], []
8	OQ958564.1	3213	156	A.1	N/A	N/A	1-13,46-156	13-46	A.1 + A.1.NmC4	<<	N/A	43-44	N/A	2.95e-01	4.09e-19	[], []
8	OQ958572.1	3213	156	A.1	N/A	N/A	1-13,46-156	13-46	A.1 + A.1.NmC4	<<	N/A	43-44	N/A	2.95e-01	4.09e-19	[], []
8	OQ958580.1	3213	157	A.1	N/A	N/A	1-13,14-17,18-157	13-18 -> 	A.1 + A.1.NmC3 + A.1	<<	N/A	13-14, 17-18	N/A	1.92e-03	2.81e-146	[], []
8	OQ964740.1	3213	155	A.1	N/A	N/A	1-44,45-155		A.1 + A.1.NmC4	<<	N/A	44-45	N/A	8.94e-02	2.76e-19	[], []
8	OQ965884.1	3213	155	A.1	N/A	N/A	1-33,45-155	33-45	A.1 + A.1.NmC4	<<	N/A	42-43	N/A	1.08e+00	5.94e-18	[], []
8	PV313360.1	3213	155	A.1	N/A	N/A	1-13,14-17,18-155	13-18 -> 	A.1 + A.1.NmC10 + A.1	<<	N/A	13-14, 17-18	N/A	1.92e-03	4.89e-169	[], []
8	OQ961892.1	3213	156	A.1	N/A	N/A	1-105,108-156	105-108	A.1 + A.1.NmC4	>>	N/A	106-107	N/A	5.23e-02	3.47e-23	[], []
8	OQ962780.1	3213	154	A.1	N/A	N/A	1-103,106-109,110-154	103-110 -> 103-106	A.1 + A.1.NmC7 + A.1	>>	N/A	104-105, 109-110	N/A	4.14e-02	1.58e-23	[], []
8	OQ963380.1	3213	155	A.1	N/A	N/A	1-78,80-155	78-80	A.1 + A.1.NmC4	<<	N/A	79-80	N/A	1.97e+00	2.02e-20	[], []
8	PV318584.1	3213	156	A.1	N/A	N/A	1-133,142-156	133-142	A.1 + A.1.NmC13	>>	N/A	135-136	N/A	1.23e-01	1.24e-34	[], []
8	OQ957580.1	3213	153	A.1	N/A	N/A	1-44,45-153		A.1 + A.1.NmC4	<<	N/A	44-45	N/A	7.46e-02	9.74e-12	[], []
8	OQ957588.1	3213	152	A.1	N/A	N/A	1-43,44-152		A.1 + A.1.NmC4	<<	N/A	43-44	N/A	7.46e-02	3.43e-11	[], []
8	OQ962212.1	3213	154	A.1	N/A	N/A	1-20,22-154	20-22	A.1.NmC4 + A.1	<<	N/A	21-22	N/A	4.63e-09	1.67e+00	[], []
8	OQ961004.1	3213	154	A.1	N/A	N/A	1-24,103-154	24-103	A.1.NmC13 + A.1.NmC12	>>	N/A	102-103	N/A	9.72e+14	4.12e-58	[], []
8	OQ961012.1	3213	154	A.1	N/A	N/A	1-24,103-154	24-103	A.1.NmC13 + A.1.NmC12	>>	N/A	102-103	N/A	9.72e+14	4.12e-58	[], []
8	OQ966324.1	3213	155	A.1	N/A	N/A	1-78,80-155	78-80	A.1 + A.1.NmC4	<<	N/A	79-80	N/A	1.97e+00	2.02e-20	[], []
8	OQ966332.1	3213	155	A.1	N/A	N/A	1-78,80-155	78-80	A.1 + A.1.NmC4	<<	N/A	79-80	N/A	1.97e+00	2.02e-20	[], []
